#term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0010827	Regulation of glucose transmembrane transport	4	73	1.19	0.61	0.0080	9606.ENSP00000263341,9606.ENSP00000294312,9606.ENSP00000312652,9606.ENSP00000398698	IL1B,FGF19,LEP,TNF
GO:0032890	Regulation of organic acid transport	4	74	1.19	0.6	0.0084	9606.ENSP00000217386,9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000398698	OXT,IL1B,LEP,TNF
GO:0048666	Neuron development	11	840	0.57	0.44	0.0085	9606.ENSP00000002829,9606.ENSP00000259241,9606.ENSP00000275815,9606.ENSP00000309096,9606.ENSP00000312652,9606.ENSP00000333769,9606.ENSP00000352288,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000414378,9606.ENSP00000436607	SEMA3F,HS6ST1,EPHA1,B4GAT1,LEP,BSG,PLXNB2,NPY,IL6,EFNA4,ADM
GO:0050769	Positive regulation of neurogenesis	6	227	0.88	0.54	0.0085	9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000385675,9606.ENSP00000398698	IL1B,KIT,FN1,PLXNB2,IL6,TNF
GO:0009895	Negative regulation of catabolic process	7	329	0.78	0.51	0.0087	9606.ENSP00000222390,9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000330393,9606.ENSP00000398698,9606.ENSP00000412237	HGF,IL1B,LEP,MET,LEPR,TNF,IL10
GO:0042130	Negative regulation of T cell proliferation	4	75	1.18	0.6	0.0087	9606.ENSP00000339477,9606.ENSP00000363869,9606.ENSP00000375616,9606.ENSP00000412237	ICOSLG,VSIG4,LILRB4,IL10
GO:0062012	Regulation of small molecule metabolic process	7	330	0.78	0.51	0.0088	9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000398698,9606.ENSP00000436607	IL1B,KIT,FGF19,LEP,LEPR,TNF,ADM
GO:0009987	Cellular process	64	14826	0.09	0.25	0.0089	9606.ENSP00000002829,9606.ENSP00000162749,9606.ENSP00000166139,9606.ENSP00000215781,9606.ENSP00000217386,9606.ENSP00000220478,9606.ENSP00000220809,9606.ENSP00000222271,9606.ENSP00000222390,9606.ENSP00000256104,9606.ENSP00000259206,9606.ENSP00000259241,9606.ENSP00000259526,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000295550,9606.ENSP00000300055,9606.ENSP00000301873,9606.ENSP00000306864,9606.ENSP00000307508,9606.ENSP00000308716,9606.ENSP00000309096,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000327824,9606.ENSP00000330393,9606.ENSP00000333769,9606.ENSP00000339477,9606.ENSP00000339730,9606.ENSP00000341141,9606.ENSP00000346839,9606.ENSP00000347714,9606.ENSP00000352288,9606.ENSP00000352455,9606.ENSP00000356694,9606.ENSP00000356791,9606.ENSP00000361112,9606.ENSP00000363827,9606.ENSP00000366091,9606.ENSP00000367001,9606.ENSP00000371770,9606.ENSP00000375616,9606.ENSP00000378058,9606.ENSP00000378118,9606.ENSP00000379438,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000414378,9606.ENSP00000417185,9606.ENSP00000420298,9606.ENSP00000436423,9606.ENSP00000436607,9606.ENSP00000451040,9606.ENSP00000478699,9606.ENSP00000498879,9606.ENSP00000499459	SEMA3F,TNFRSF1A,FSTL3,OSM,OXT,SCG3,PLAT,COMP,HGF,FABP4,IL1RN,HS6ST1,CCN3,MSTN,IL1B,EPHA1,TNFRSF10B,KIT,FGF19,COL6A3,PLIN1,LTBP3,VASN,CALB2,INHBC,B4GAT1,WFIKKN2,LEP,MET,IFNLR1,LEPR,BSG,ICOSLG,THBS4,SIGLEC1,FN1,FCAR,PLXNB2,MFAP5,FASLG,DPT,CHRDL1,HSPG2,MOG,DPP6,FGFBP1,LILRB4,EFEMP1,CCL8,UMOD,NPY,IL6,IL18R1,TNF,IL10,EFNA4,VWA1,CD200,GNLY,ADM,PGF,TNFRSF9,CD59,IL19
GO:0030730	Sequestering of triglyceride	2	4	2.15	0.66	0.0091	9606.ENSP00000263341,9606.ENSP00000398698	IL1B,TNF
GO:0031644	Regulation of nervous system process	5	145	0.99	0.56	0.0091	9606.ENSP00000217386,9606.ENSP00000222390,9606.ENSP00000259526,9606.ENSP00000398698,9606.ENSP00000412237	OXT,HGF,CCN3,TNF,IL10
GO:0043067	Regulation of programmed cell death	15	1492	0.46	0.39	0.0091	9606.ENSP00000162749,9606.ENSP00000222271,9606.ENSP00000222390,9606.ENSP00000263341,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000347714,9606.ENSP00000356694,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436607,9606.ENSP00000499459	TNFRSF1A,COMP,HGF,IL1B,TNFRSF10B,KIT,LEP,MET,FCAR,FASLG,IL6,TNF,IL10,ADM,IL19
GO:0071603	Endothelial cell-cell adhesion	2	4	2.15	0.66	0.0091	9606.ENSP00000259526,9606.ENSP00000339730	CCN3,THBS4
GO:0007411	Axon guidance	6	232	0.87	0.53	0.0092	9606.ENSP00000002829,9606.ENSP00000275815,9606.ENSP00000309096,9606.ENSP00000333769,9606.ENSP00000352288,9606.ENSP00000414378	SEMA3F,EPHA1,B4GAT1,BSG,PLXNB2,EFNA4
GO:0010575	Positive regulation of vascular endothelial growth factor production	3	29	1.47	0.63	0.0093	9606.ENSP00000263341,9606.ENSP00000333769,9606.ENSP00000385675	IL1B,BSG,IL6
GO:0090101	Negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	5	146	0.99	0.55	0.0093	9606.ENSP00000166139,9606.ENSP00000259526,9606.ENSP00000306864,9606.ENSP00000311184,9606.ENSP00000361112	FSTL3,CCN3,VASN,WFIKKN2,CHRDL1
GO:0120161	Regulation of cold-induced thermogenesis	5	146	0.99	0.55	0.0093	9606.ENSP00000217386,9606.ENSP00000256104,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000387211	OXT,FABP4,LEP,LEPR,IL18R1
GO:0050921	Positive regulation of chemotaxis	5	147	0.99	0.55	0.0094	9606.ENSP00000260950,9606.ENSP00000317272,9606.ENSP00000339730,9606.ENSP00000385675,9606.ENSP00000451040	MSTN,MET,THBS4,IL6,PGF
GO:0001890	Placenta development	5	149	0.98	0.55	0.0100	9606.ENSP00000259241,9606.ENSP00000312652,9606.ENSP00000333769,9606.ENSP00000412237,9606.ENSP00000436607	HS6ST1,LEP,BSG,IL10,ADM
GO:0019730	Antimicrobial humoral response	5	149	0.98	0.55	0.0100	9606.ENSP00000243924,9606.ENSP00000378118,9606.ENSP00000384364,9606.ENSP00000436423,9606.ENSP00000436607	PI3,CCL8,NPY,GNLY,ADM
GO:0045861	Negative regulation of proteolysis	7	339	0.77	0.49	0.0100	9606.ENSP00000220809,9606.ENSP00000222390,9606.ENSP00000243924,9606.ENSP00000295550,9606.ENSP00000311184,9606.ENSP00000398698,9606.ENSP00000412237	PLAT,HGF,PI3,COL6A3,WFIKKN2,TNF,IL10
GO:0061037	Negative regulation of cartilage development	3	30	1.46	0.61	0.0101	9606.ENSP00000301873,9606.ENSP00000312652,9606.ENSP00000378058	LTBP3,LEP,EFEMP1
GO:0097421	Liver regeneration	3	30	1.46	0.61	0.0101	9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237	IL6,TNF,IL10
GO:0098868	Bone growth	3	30	1.46	0.61	0.0101	9606.ENSP00000222271,9606.ENSP00000312652,9606.ENSP00000330393	COMP,LEP,LEPR
GO:0046883	Regulation of hormone secretion	6	239	0.86	0.51	0.0103	9606.ENSP00000215781,9606.ENSP00000259526,9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000385675,9606.ENSP00000398698	OSM,CCN3,IL1B,LEP,IL6,TNF
GO:0002720	Positive regulation of cytokine production involved in immune response	4	81	1.15	0.57	0.0108	9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000385675,9606.ENSP00000387211	IL1B,KIT,IL6,IL18R1
GO:0050796	Regulation of insulin secretion	5	153	0.97	0.53	0.0110	9606.ENSP00000259526,9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000385675,9606.ENSP00000398698	CCN3,IL1B,LEP,IL6,TNF
GO:0045597	Positive regulation of cell differentiation	11	876	0.55	0.42	0.0113	9606.ENSP00000222390,9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000301873,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436607	HGF,IL1B,KIT,LTBP3,FN1,PLXNB2,LILRB4,IL6,TNF,IL10,ADM
GO:2000660	Negative regulation of interleukin-1-mediated signaling pathway	2	5	2.06	0.62	0.0119	9606.ENSP00000259206,9606.ENSP00000385675	IL1RN,IL6
GO:0051248	Negative regulation of protein metabolic process	12	1038	0.52	0.4	0.0120	9606.ENSP00000220809,9606.ENSP00000222390,9606.ENSP00000243924,9606.ENSP00000256104,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000295550,9606.ENSP00000311184,9606.ENSP00000363827,9606.ENSP00000375616,9606.ENSP00000398698,9606.ENSP00000412237	PLAT,HGF,PI3,FABP4,IL1B,EPHA1,COL6A3,WFIKKN2,HSPG2,LILRB4,TNF,IL10
GO:0030162	Regulation of proteolysis	10	739	0.59	0.42	0.0123	9606.ENSP00000220809,9606.ENSP00000222390,9606.ENSP00000243924,9606.ENSP00000263341,9606.ENSP00000295550,9606.ENSP00000311184,9606.ENSP00000346839,9606.ENSP00000356694,9606.ENSP00000398698,9606.ENSP00000412237	PLAT,HGF,PI3,IL1B,COL6A3,WFIKKN2,FN1,FASLG,TNF,IL10
GO:0031325	Positive regulation of cellular metabolic process	23	3114	0.32	0.33	0.0124	9606.ENSP00000162749,9606.ENSP00000166139,9606.ENSP00000215781,9606.ENSP00000222390,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000294312,9606.ENSP00000308716,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000327824,9606.ENSP00000330393,9606.ENSP00000339730,9606.ENSP00000352288,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436607,9606.ENSP00000451040	TNFRSF1A,FSTL3,OSM,HGF,MSTN,IL1B,EPHA1,TNFRSF10B,KIT,FGF19,INHBC,LEP,MET,IFNLR1,LEPR,THBS4,PLXNB2,NPY,IL6,TNF,IL10,ADM,PGF
GO:1901700	Response to oxygen-containing compound	15	1547	0.44	0.37	0.0124	9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000294312,9606.ENSP00000312652,9606.ENSP00000333769,9606.ENSP00000339477,9606.ENSP00000347714,9606.ENSP00000356694,9606.ENSP00000379438,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000436607	OXT,PLAT,MSTN,IL1B,FGF19,LEP,BSG,ICOSLG,FCAR,FASLG,UMOD,IL6,TNF,IL10,ADM
GO:0051130	Positive regulation of cellular component organization	12	1049	0.51	0.4	0.0130	9606.ENSP00000217386,9606.ENSP00000222390,9606.ENSP00000260950,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000288135,9606.ENSP00000317272,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000356694,9606.ENSP00000385675,9606.ENSP00000398698	OXT,HGF,MSTN,IL1B,EPHA1,KIT,MET,FN1,PLXNB2,FASLG,IL6,TNF
GO:0002520	Immune system development	10	749	0.58	0.41	0.0134	9606.ENSP00000166139,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000352455,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237	FSTL3,KIT,LEP,LEPR,MFAP5,LILRB4,IL6,IL18R1,TNF,IL10
GO:0043122	Regulation of I-kappaB kinase/NF-kappaB signaling	6	255	0.83	0.48	0.0139	9606.ENSP00000162749,9606.ENSP00000263341,9606.ENSP00000276431,9606.ENSP00000356694,9606.ENSP00000375616,9606.ENSP00000398698	TNFRSF1A,IL1B,TNFRSF10B,FASLG,LILRB4,TNF
GO:0030182	Neuron differentiation	12	1062	0.51	0.39	0.0144	9606.ENSP00000002829,9606.ENSP00000259241,9606.ENSP00000275815,9606.ENSP00000309096,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000333769,9606.ENSP00000352288,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000414378,9606.ENSP00000436607	SEMA3F,HS6ST1,EPHA1,B4GAT1,LEP,MET,BSG,PLXNB2,NPY,IL6,EFNA4,ADM
GO:0002719	Negative regulation of cytokine production involved in immune response	3	35	1.39	0.56	0.0146	9606.ENSP00000375616,9606.ENSP00000398698,9606.ENSP00000412237	LILRB4,TNF,IL10
GO:0050767	Regulation of neurogenesis	7	368	0.73	0.45	0.0151	9606.ENSP00000002829,9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000385675,9606.ENSP00000398698	SEMA3F,IL1B,KIT,FN1,PLXNB2,IL6,TNF
GO:0051896	Regulation of protein kinase B signaling	5	166	0.93	0.5	0.0151	9606.ENSP00000215781,9606.ENSP00000260950,9606.ENSP00000312652,9606.ENSP00000317272,9606.ENSP00000398698	OSM,MSTN,LEP,MET,TNF
GO:1901166	Neural crest cell migration involved in autonomic nervous system development	2	6	1.98	0.59	0.0151	9606.ENSP00000002829,9606.ENSP00000346839	SEMA3F,FN1
GO:1901299	Negative regulation of hydrogen peroxide-mediated programmed cell death	2	6	1.98	0.59	0.0151	9606.ENSP00000222390,9606.ENSP00000317272	HGF,MET
GO:1904464	Regulation of matrix metallopeptidase secretion	2	6	1.98	0.59	0.0151	9606.ENSP00000333769,9606.ENSP00000420298	BSG,CD200
GO:0070665	Positive regulation of leukocyte proliferation	5	167	0.93	0.49	0.0152	9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000339477,9606.ENSP00000385675	IL1B,KIT,LEP,ICOSLG,IL6
GO:0051930	Regulation of sensory perception of pain	3	36	1.38	0.56	0.0153	9606.ENSP00000217386,9606.ENSP00000259526,9606.ENSP00000412237	OXT,CCN3,IL10
GO:0003013	Circulatory system process	8	493	0.67	0.43	0.0155	9606.ENSP00000217386,9606.ENSP00000222271,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000379438,9606.ENSP00000384364,9606.ENSP00000398698,9606.ENSP00000436607	OXT,COMP,LEP,LEPR,UMOD,NPY,TNF,ADM
GO:0048871	Multicellular organismal homeostasis	7	372	0.73	0.45	0.0155	9606.ENSP00000222271,9606.ENSP00000263341,9606.ENSP00000317272,9606.ENSP00000330393,9606.ENSP00000333769,9606.ENSP00000379438,9606.ENSP00000385675	COMP,IL1B,MET,LEPR,BSG,UMOD,IL6
GO:0002699	Positive regulation of immune effector process	6	264	0.81	0.47	0.0157	9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237	IL1B,KIT,IL6,IL18R1,TNF,IL10
GO:0051781	Positive regulation of cell division	4	92	1.09	0.52	0.0157	9606.ENSP00000215781,9606.ENSP00000263341,9606.ENSP00000339730,9606.ENSP00000451040	OSM,IL1B,THBS4,PGF
GO:1990266	Neutrophil migration	4	92	1.09	0.52	0.0157	9606.ENSP00000263341,9606.ENSP00000333769,9606.ENSP00000378118,9606.ENSP00000379438	IL1B,BSG,CCL8,UMOD
GO:0050673	Epithelial cell proliferation	5	170	0.92	0.49	0.0160	9606.ENSP00000222390,9606.ENSP00000259526,9606.ENSP00000288135,9606.ENSP00000385675,9606.ENSP00000398698	HGF,CCN3,KIT,IL6,TNF
GO:0044070	Regulation of anion transport	4	93	1.09	0.52	0.0161	9606.ENSP00000217386,9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000398698	OXT,IL1B,LEP,TNF
GO:0012501	Programmed cell death	12	1084	0.5	0.38	0.0162	9606.ENSP00000162749,9606.ENSP00000222271,9606.ENSP00000263341,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000356694,9606.ENSP00000379438,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000478699,9606.ENSP00000499459	TNFRSF1A,COMP,IL1B,TNFRSF10B,KIT,FASLG,UMOD,IL6,TNF,IL10,TNFRSF9,IL19
GO:0030217	T cell differentiation	5	171	0.92	0.49	0.0163	9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000385675,9606.ENSP00000387211	KIT,LEP,LEPR,IL6,IL18R1
GO:0046879	Hormone secretion	4	94	1.08	0.51	0.0166	9606.ENSP00000259206,9606.ENSP00000312652,9606.ENSP00000385675,9606.ENSP00000436607	IL1RN,LEP,IL6,ADM
GO:0046890	Regulation of lipid biosynthetic process	5	172	0.92	0.48	0.0166	9606.ENSP00000263341,9606.ENSP00000294312,9606.ENSP00000312652,9606.ENSP00000398698,9606.ENSP00000436607	IL1B,FGF19,LEP,TNF,ADM
GO:0050778	Positive regulation of immune response	8	502	0.66	0.42	0.0168	9606.ENSP00000263341,9606.ENSP00000339477,9606.ENSP00000363869,9606.ENSP00000366091,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237	IL1B,ICOSLG,VSIG4,MOG,IL6,IL18R1,TNF,IL10
GO:0002437	Inflammatory response to antigenic stimulus	3	38	1.35	0.54	0.0170	9606.ENSP00000259206,9606.ENSP00000398698,9606.ENSP00000412237	IL1RN,TNF,IL10
GO:0007596	Blood coagulation	5	173	0.92	0.48	0.0170	9606.ENSP00000220809,9606.ENSP00000222271,9606.ENSP00000346839,9606.ENSP00000385675,9606.ENSP00000498879	PLAT,COMP,FN1,IL6,CD59
GO:0051223	Regulation of protein transport	8	503	0.66	0.42	0.0170	9606.ENSP00000259526,9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000333769,9606.ENSP00000379438,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000420298	CCN3,IL1B,LEP,BSG,UMOD,IL6,TNF,CD200
GO:0060284	Regulation of cell development	8	506	0.65	0.42	0.0175	9606.ENSP00000002829,9606.ENSP00000162749,9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000385675,9606.ENSP00000398698	SEMA3F,TNFRSF1A,IL1B,KIT,FN1,PLXNB2,IL6,TNF
GO:0001938	Positive regulation of endothelial cell proliferation	4	96	1.08	0.5	0.0176	9606.ENSP00000339730,9606.ENSP00000371770,9606.ENSP00000412237,9606.ENSP00000451040	THBS4,FGFBP1,IL10,PGF
GO:0048646	Anatomical structure formation involved in morphogenesis	11	938	0.52	0.38	0.0176	9606.ENSP00000259241,9606.ENSP00000259526,9606.ENSP00000275815,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000333769,9606.ENSP00000346839,9606.ENSP00000352288,9606.ENSP00000363827,9606.ENSP00000436607,9606.ENSP00000451040	HS6ST1,CCN3,EPHA1,LEP,LEPR,BSG,FN1,PLXNB2,HSPG2,ADM,PGF
GO:0002696	Positive regulation of leukocyte activation	7	384	0.72	0.43	0.0178	9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000339477,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237	IL1B,LEP,ICOSLG,LILRB4,IL6,TNF,IL10
GO:0031622	Positive regulation of fever generation	2	7	1.91	0.56	0.0178	9606.ENSP00000263341,9606.ENSP00000398698	IL1B,TNF
GO:0051450	Myoblast proliferation	2	7	1.91	0.56	0.0178	9606.ENSP00000222390,9606.ENSP00000371770	HGF,FGFBP1
GO:0050829	Defense response to Gram-negative bacterium	4	97	1.07	0.5	0.0179	9606.ENSP00000379438,9606.ENSP00000384364,9606.ENSP00000385675,9606.ENSP00000436607	UMOD,NPY,IL6,ADM
GO:0120162	Positive regulation of cold-induced thermogenesis	4	97	1.07	0.5	0.0179	9606.ENSP00000217386,9606.ENSP00000256104,9606.ENSP00000312652,9606.ENSP00000330393	OXT,FABP4,LEP,LEPR
GO:2001237	Negative regulation of extrinsic apoptotic signaling pathway	4	97	1.07	0.5	0.0179	9606.ENSP00000222390,9606.ENSP00000263341,9606.ENSP00000398698,9606.ENSP00000499459	HGF,IL1B,TNF,IL19
GO:1903039	Positive regulation of leukocyte cell-cell adhesion	6	274	0.8	0.45	0.0180	9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000339477,9606.ENSP00000375616,9606.ENSP00000385675,9606.ENSP00000398698	IL1B,LEP,ICOSLG,LILRB4,IL6,TNF
GO:0050999	Regulation of nitric-oxide synthase activity	3	40	1.33	0.53	0.0187	9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000398698	IL1B,LEP,TNF
GO:1900744	Regulation of p38MAPK cascade	3	40	1.33	0.53	0.0187	9606.ENSP00000222390,9606.ENSP00000263341,9606.ENSP00000312652	HGF,IL1B,LEP
GO:0010469	Regulation of signaling receptor activity	5	179	0.9	0.47	0.0188	9606.ENSP00000259206,9606.ENSP00000311184,9606.ENSP00000375616,9606.ENSP00000398698,9606.ENSP00000412237	IL1RN,WFIKKN2,LILRB4,TNF,IL10
GO:0002690	Positive regulation of leukocyte chemotaxis	4	99	1.06	0.49	0.0189	9606.ENSP00000260950,9606.ENSP00000339730,9606.ENSP00000385675,9606.ENSP00000451040	MSTN,THBS4,IL6,PGF
GO:0001666	Response to hypoxia	6	278	0.79	0.44	0.0191	9606.ENSP00000220809,9606.ENSP00000306864,9606.ENSP00000312652,9606.ENSP00000398698,9606.ENSP00000436607,9606.ENSP00000451040	PLAT,VASN,LEP,TNF,ADM,PGF
GO:0030098	Lymphocyte differentiation	6	279	0.79	0.44	0.0194	9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000412237	KIT,LEP,LEPR,IL6,IL18R1,IL10
GO:0030097	Hemopoiesis	9	655	0.59	0.39	0.0196	9606.ENSP00000166139,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000352455,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237	FSTL3,KIT,LEP,LEPR,MFAP5,IL6,IL18R1,TNF,IL10
GO:0002251	Organ or tissue specific immune response	3	41	1.32	0.52	0.0197	9606.ENSP00000327824,9606.ENSP00000379438,9606.ENSP00000385675	IFNLR1,UMOD,IL6
GO:0046903	Secretion	8	520	0.64	0.41	0.0197	9606.ENSP00000222271,9606.ENSP00000259206,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000378118,9606.ENSP00000379438,9606.ENSP00000385675,9606.ENSP00000436607	COMP,IL1RN,KIT,LEP,CCL8,UMOD,IL6,ADM
GO:0071526	Semaphorin-plexin signaling pathway	3	41	1.32	0.52	0.0197	9606.ENSP00000002829,9606.ENSP00000317272,9606.ENSP00000352288	SEMA3F,MET,PLXNB2
GO:0002521	Leukocyte differentiation	7	396	0.7	0.42	0.0202	9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000330393,9606.ENSP00000385675,9606.ENSP00000387211,9606.ENSP00000398698,9606.ENSP00000412237	KIT,LEP,LEPR,IL6,IL18R1,TNF,IL10
GO:0002861	Regulation of inflammatory response to antigenic stimulus	3	42	1.31	0.51	0.0206	9606.ENSP00000384364,9606.ENSP00000398698,9606.ENSP00000412237	NPY,TNF,IL10
GO:1901222	Regulation of NIK/NF-kappaB signaling	4	102	1.05	0.48	0.0206	9606.ENSP00000259526,9606.ENSP00000263341,9606.ENSP00000387211,9606.ENSP00000398698	CCN3,IL1B,IL18R1,TNF
GO:0010817	Regulation of hormone levels	8	525	0.64	0.4	0.0207	9606.ENSP00000215781,9606.ENSP00000259206,9606.ENSP00000259526,9606.ENSP00000263341,9606.ENSP00000312652,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000436607	OSM,IL1RN,CCN3,IL1B,LEP,IL6,TNF,ADM
GO:0045859	Regulation of protein kinase activity	9	663	0.59	0.39	0.0208	9606.ENSP00000222390,9606.ENSP00000256104,9606.ENSP00000263341,9606.ENSP00000275815,9606.ENSP00000276431,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000375616,9606.ENSP00000398698	HGF,FABP4,IL1B,EPHA1,TNFRSF10B,KIT,LEP,LILRB4,TNF
GO:0006925	Inflammatory cell apoptotic process	2	8	1.85	0.54	0.0209	9606.ENSP00000356694,9606.ENSP00000385675	FASLG,IL6
GO:0016525	Negative regulation of angiogenesis	4	103	1.04	0.48	0.0209	9606.ENSP00000339730,9606.ENSP00000356694,9606.ENSP00000363827,9606.ENSP00000398698	THBS4,FASLG,HSPG2,TNF
GO:0045906	Negative regulation of vasoconstriction	2	8	1.85	0.54	0.0209	9606.ENSP00000312652,9606.ENSP00000436607	LEP,ADM
GO:0050777	Negative regulation of immune response	5	185	0.89	0.46	0.0209	9606.ENSP00000363869,9606.ENSP00000375616,9606.ENSP00000384364,9606.ENSP00000412237,9606.ENSP00000498879	VSIG4,LILRB4,NPY,IL10,CD59
GO:0060693	Regulation of branching involved in salivary gland morphogenesis	2	8	1.85	0.54	0.0209	9606.ENSP00000222390,9606.ENSP00000398698	HGF,TNF
GO:0097527	Necroptotic signaling pathway	2	8	1.85	0.54	0.0209	9606.ENSP00000356694,9606.ENSP00000398698	FASLG,TNF
GO:2000556	Positive regulation of T-helper 1 cell cytokine production	2	8	1.85	0.54	0.0209	9606.ENSP00000263341,9606.ENSP00000387211	IL1B,IL18R1
GO:0008015	Blood circulation	7	403	0.7	0.41	0.0213	9606.ENSP00000217386,9606.ENSP00000222271,9606.ENSP00000312652,9606.ENSP00000379438,9606.ENSP00000384364,9606.ENSP00000398698,9606.ENSP00000436607	OXT,COMP,LEP,UMOD,NPY,TNF,ADM
GO:0007162	Negative regulation of cell adhesion	6	289	0.77	0.43	0.0216	9606.ENSP00000259206,9606.ENSP00000339477,9606.ENSP00000352288,9606.ENSP00000363869,9606.ENSP00000375616,9606.ENSP00000412237	IL1RN,ICOSLG,PLXNB2,VSIG4,LILRB4,IL10
GO:0071346	Cellular response to interferon-gamma	4	105	1.04	0.48	0.0216	9606.ENSP00000347714,9606.ENSP00000356694,9606.ENSP00000378118,9606.ENSP00000398698	FCAR,FASLG,CCL8,TNF
GO:0032872	Regulation of stress-activated MAPK cascade	5	189	0.88	0.45	0.0219	9606.ENSP00000222390,9606.ENSP00000263341,9606.ENSP00000294312,9606.ENSP00000312652,9606.ENSP00000398698	HGF,IL1B,FGF19,LEP,TNF
GO:0032940	Secretion by cell	7	406	0.69	0.41	0.0219	9606.ENSP00000222271,9606.ENSP00000259206,9606.ENSP00000288135,9606.ENSP00000312652,9606.ENSP00000378118,9606.ENSP00000385675,9606.ENSP00000436607	COMP,IL1RN,KIT,LEP,CCL8,IL6,ADM
